preNumRotatableBonds,ex1SlogP_VSA5,pieceBCUT2D_MWLOW,pieceMinPartialCharge,ex1Chi2v,ex2PEOE_VSA7,pieceVSA_EState3,R,pieceSlogP_VSA5,ex1Chi4v,pieceMolLogP,pieceVSA_EState10,piecePEOE_VSA14,ex2HallKierAlpha,ex2EState_VSA7,ex1Kappa3,piecePEOE_VSA8,Diisocyanate_ratio,pieceFpDensityMorgan3,ex1HallKierAlpha,pieceBCUT2D_MRHI,piecePEOE_VSA10,pieceMaxAbsPartialCharge,piecePEOE_VSA2,ex2PEOE_VSA14,pieceMaxEStateIndex,pieceEState_VSA9,pieceFpDensityMorgan1,preBalabanJ,ex1HeavyAtomMolWt,piecePEOE_VSA7,pieceqed,extender2_ratio,pieceVSA_EState7,pieceChi4v,ex2Chi4v,ex2Kappa3,ex1EState_VSA6,pieceVSA_EState9,pieceMinAbsEStateIndex,pieceEState_VSA5,polyol_ratio,preqed,ex1VSA_EState10,pieceMinEStateIndex,ex1EState_VSA8,Hs_wt,pieceBCUT2D_MWHI,mac_rate,pieceVSA_EState1,extender1_ratio,pieceHallKierAlpha,lg_Eb
159,46.39926384,10.16159604,-0.462065126,8.505237186,6.9237372,47.16059597,1,2125.161206,4.759432516,93.16572,0,109.3683262,-1.36,0,8.024691358,1982.112221,0.5,0.119266055,-2,8.764106063,0,0.462065126,10.11132579,0,13.34000659,734.2137578,0.043577982,3.126100488,424.37,2021.643909,0.010797771,0.0625,311.6946099,89.23884107,1.039015105,1.620702485,24.26546827,5.351429659,0.004922923,35.80739104,0.25,0.032442693,0,-0.588049086,0,0.263791441,33.11475223,100,908.3438855,0.1875,-20.32,
159,72.08255033,10.16159604,-0.462067464,9.919450749,6.9237372,47.24747791,1,2150.844492,5.466539297,93.74212,0,109.3683262,-1.36,0,10.50812162,1982.112221,0.5,0.121004566,-2,8.76411051,0,0.462067464,10.11132579,0,13.36308379,734.2137578,0.043378995,3.126100488,472.414,2047.327195,0.010797771,0.0625,316.0504347,89.94594785,1.039015105,1.620702485,24.26546827,5.432791314,0.004928855,35.80739104,0.25,0.032442693,0,-0.588043349,0,0.2750215,33.11475274,100,908.5860434,0.1875,-20.32,
62,0,10.15957843,-0.465675003,5.580880229,12.84164325,51.15899551,1,1245.639395,3.073846186,57.0528,0,336.077676,-0.08,0,3.115617916,389.7623789,0.5,0.199105145,-1.26,8.763334105,0,0.465675003,191.7814874,0,12.65863748,222.6325588,0.064876957,3.525649559,236.28,934.6043205,0.009612406,0.0625,98.21451549,45.26695158,0.223606798,3.92,21.58779595,5.951354165,0.00181813,7.109797541,0.25,0.019013427,0,-0.864130911,0,0.352836469,33.11469624,100,251.9523817,0.1875,-32.74,
62,0,10.15957861,-0.465675003,3.79327881,12.84164325,42.49152415,1,1245.639395,1.731480565,54.571,0,336.2640527,-0.08,0,6.62,373.0546746,0.5,0.15261959,0.62,8.763117601,13.21376393,0.465675003,191.7814874,0,12.29562472,232.1062847,0.047835991,3.525649559,144.176,886.073384,0.008838531,0.0625,96.38218021,43.86150874,0.223606798,3.92,21.58779595,5.585965039,0.00199097,35.80739104,0.25,0.019013427,0,-0.864354117,0,0.321856662,33.11465374,100,266.7778234,0.1875,-31.18,
62,0,10.15957852,-0.465675003,3.121320344,12.84164325,50.80779593,1,1245.639395,0.866025404,53.205,0,336.077676,-0.08,0,4.62,368.5966394,0.5,0.178489703,0.62,8.762796435,0,0.465675003,191.7814874,0,12.29548487,222.6325588,0.054919908,3.525649559,116.17,886.073384,0.00671361,0.0625,98.14860813,43.50025824,0.223606798,3.92,21.58779595,5.612739474,0.001875655,28.69759349,0.25,0.019013427,0,-0.864262132,0,0.311341246,33.11466556,100,251.8009005,0.1875,-31.18,
62,0,10.15957838,-0.467461624,5.380625966,12.84164325,50.24771845,1,1245.639395,2.896502341,52.3732,0,348.0162866,-0.08,0,6.209877378,380.1023466,0.5,0.194630872,-0.44,8.76344046,12.08368166,0.467461624,191.7814874,0,12.82181859,232.1062847,0.062639821,3.525649559,252.232,886.073384,0.008838462,0.0625,96.38411636,45.27158443,0.223606798,3.92,0,7.565373511,0.004479703,42.91718858,0.25,0.019013427,0,-1.042952623,9.473725908,0.35905345,33.11465545,100,261.657396,0.1875,-32.24,
62,0,10.15957859,-0.465675003,5.430611342,12.84164325,42.57238764,1,1245.639395,3.030467294,57.4136,0,336.2640527,-0.08,0,3.115617916,371.3399344,0.5,0.178970917,-1.26,8.763330898,11.49902367,0.465675003,191.7814874,0,12.54230618,232.1062847,0.058165548,3.525649559,240.264,934.6043205,0.00961248,0.0625,96.05981464,45.09082523,0.223606798,3.92,45.85326423,5.604396554,0.002257984,35.80739104,0.25,0.019013427,0,-0.86445738,0,0.353454059,33.1146963,100,267.327968,0.1875,-32.74,
62,12.84164325,10.15957861,-0.465675003,4.500385592,12.84164325,42.56218918,1,1258.481038,2.508618678,55.3512,0,336.2640527,-0.08,0,8.62,373.0546746,0.5,0.151927438,0.62,8.762944334,0,0.465675003,191.7814874,0,12.29594537,232.1062847,0.047619048,3.525649559,168.198,898.9150272,0.008838531,0.0625,98.06998873,44.55768743,0.223606798,3.92,21.58779595,5.909654109,0.001655379,14.21959508,0.25,0.019013427,0,-0.864111465,0,0.331396612,33.11465382,100,266.8975639,0.1875,-31.18,
62,0,10.15957838,-0.467461624,5.380625966,12.84164325,50.24771845,1,1245.639395,2.896502341,52.3732,0,348.0162866,-0.08,0,6.209877378,380.1023466,0.5,0.194630872,-0.44,8.76344046,12.08368166,0.467461624,191.7814874,0,12.82181859,232.1062847,0.062639821,3.525649559,252.232,886.073384,0.008838462,0.0625,96.38411636,45.27158443,0.223606798,3.92,0,7.565373511,0.004479703,42.91718858,0.25,0.019013427,0,-1.042952623,9.473725908,0.35905345,33.11465545,100,261.657396,0.1875,-32.24,
62,20.71597735,10.15957861,-0.465675003,7.091023624,12.84164325,42.32618281,1,1266.355372,4.278651099,57.0028,0,348.2026632,-0.08,0,5.771564545,371.3399344,0.5,0.190371991,-2,8.763733124,26.42752786,0.465675003,191.7814874,0,13.26912665,241.5800106,0.059080963,3.525649559,376.326,910.3388522,0.00961248,0.0625,94.80025384,46.2925068,0.223606798,3.92,48.53093655,5.025981076,0.004371375,35.80739104,0.25,0.019013427,0,-0.86593493,0,0.395688236,33.11469822,100,277.6798013,0.1875,-33.8,
62,46.39926384,10.1595786,-0.465675003,8.505237186,12.84164325,42.48776768,1,1292.038659,4.759432516,58.5632,0,348.2026632,-0.08,0,8.024691358,371.3399344,0.5,0.182212581,-2,8.763736729,0,0.465675003,191.7814874,0,13.31131998,241.5800106,0.05856833,3.525649559,424.37,936.0221387,0.00961248,0.0625,97.40750572,46.82276356,0.223606798,3.92,24.26546827,5.164856954,0.003703193,35.80739104,0.25,0.019013427,0,-0.865432162,0,0.410674801,33.1146987,100,278.2202658,0.1875,-33.8,
62,72.08255033,10.15957855,-0.465675003,9.919450749,12.84164325,42.58200048,1,1317.721945,5.466539297,60.1236,0,348.2026632,-0.08,0,10.50812162,371.3399344,0.5,0.182795699,-2,8.763740348,0,0.465675003,191.7814874,0,13.33463449,241.5800106,0.058064516,3.525649559,472.414,961.7054252,0.00961248,0.0625,101.6972268,47.52987034,0.223606798,3.92,24.26546827,5.253600265,0.003068767,35.80739104,0.25,0.019013427,0,-0.864977389,0,0.424936039,33.11469919,100,278.4673344,0.1875,-33.8,
62,0,10.15957832,-0.465675003,5.580880229,25.93115606,59.6999442,1,1245.639395,3.073846186,55.7718,0,335.8912993,-0.08,0,3.115617916,409.8995637,0.5,0.192393736,-1.26,8.763334768,0,0.465675003,191.7814874,0,12.65869198,213.1588329,0.060402685,3.525649559,236.28,934.6043205,0.009612403,0.0625,100.7007366,45.46049761,0.288675135,3.92,21.58779595,6.201780902,0.001711017,0,0.25,0.019013427,0,-0.864005696,0,0.352630344,33.11469619,100,237.0616559,0.1875,-32.74,
62,0,10.15957849,-0.465675003,3.79327881,25.93115606,51.03204243,1,1245.639395,1.731480565,53.29,0,336.077676,-0.08,0,6.62,393.1918594,0.5,0.179954442,0.62,8.76311823,13.21376393,0.465675003,191.7814874,0,12.29581948,222.6325588,0.054669704,3.525649559,144.176,886.073384,0.008838462,0.0625,98.86862871,44.05505477,0.288675135,3.92,21.58779595,5.836394288,0.001883857,28.69759349,0.25,0.019013427,0,-0.864228902,0,0.321630326,33.11465369,100,251.8878536,0.1875,-31.18,
62,0,10.15957841,-0.465675003,3.121320344,25.93115606,59.34848373,1,1245.639395,0.866025404,51.924,0,335.8912993,-0.08,0,4.62,388.7338242,0.5,0.167048055,0.62,8.762797066,0,0.465675003,191.7814874,0,12.29567963,213.1588329,0.050343249,3.525649559,116.17,886.073384,0.006713608,0.0625,100.634872,43.69380427,0.288675135,3.92,21.58779595,5.863170008,0.001768542,21.58779595,0.25,0.019013427,0,-0.864136917,0,0.311107835,33.11466551,100,236.9108211,0.1875,-31.18,
62,0,10.15957827,-0.467461624,5.380625966,25.93115606,58.78809114,1,1245.639395,2.896502341,51.0922,0,347.8299099,-0.08,0,6.209877378,400.2395314,0.5,0.192393736,-0.44,8.763441107,12.08368166,0.467461624,191.7814874,0,12.82187308,222.6325588,0.062639821,3.525649559,252.232,886.073384,0.008838459,0.0625,98.87105784,45.46513046,0.288675135,3.92,0,7.815905845,0.004349228,35.80739104,0.25,0.019013427,0,-1.0428986,9.473725908,0.358851267,33.1146554,100,246.7672598,0.1875,-32.24,
62,0,10.15957848,-0.465675003,5.430611342,25.93115606,51.11307147,1,1245.639395,3.030467294,56.1326,0,336.077676,-0.08,0,3.115617916,391.4771192,0.5,0.205816555,-1.26,8.76333156,11.49902367,0.465675003,191.7814874,0,12.54236068,222.6325588,0.064876957,3.525649559,240.264,934.6043205,0.009612406,0.0625,98.54630105,45.28437127,0.288675135,3.92,45.85326423,5.85482329,0.002150871,28.69759349,0.25,0.019013427,0,-0.864332165,0,0.353248326,33.11469624,100,252.4375071,0.1875,-32.74,
62,12.84164325,10.15957849,-0.465675003,4.500385592,25.93115606,51.10280841,1,1258.481038,2.508618678,54.0702,0,336.077676,-0.08,0,8.62,393.1918594,0.5,0.179138322,0.62,8.762944963,0,0.465675003,191.7814874,0,12.29614013,222.6325588,0.054421769,3.525649559,168.198,898.9150272,0.008838462,0.0625,100.556456,44.75123347,0.288675135,3.92,21.58779595,6.160082093,0.001548266,7.109797541,0.25,0.019013427,0,-0.863986249,0,0.331176601,33.11465376,100,252.0074339,0.1875,-31.18,
62,0,10.15957827,-0.467461624,5.380625966,25.93115606,58.78809114,1,1245.639395,2.896502341,51.0922,0,347.8299099,-0.08,0,6.209877378,400.2395314,0.5,0.192393736,-0.44,8.763441107,12.08368166,0.467461624,191.7814874,0,12.82187308,222.6325588,0.062639821,3.525649559,252.232,886.073384,0.008838459,0.0625,98.87105784,45.46513046,0.288675135,3.92,0,7.815905845,0.004349228,35.80739104,0.25,0.019013427,0,-1.0428986,9.473725908,0.358851267,33.1146554,100,246.7672598,0.1875,-32.24,
62,20.71597735,10.15957849,-0.465675003,7.091023624,25.93115606,50.86658492,1,1266.355372,4.278651099,55.7218,0,348.0162866,-0.08,0,5.771564545,391.4771192,0.5,0.216630197,-2,8.763733804,26.42752786,0.465675003,191.7814874,0,13.26917883,232.1062847,0.065645514,3.525649559,376.326,910.3388522,0.009612406,0.0625,97.28730108,46.48605284,0.288675135,3.92,48.53093655,5.276405373,0.004240899,28.69759349,0.25,0.019013427,0,-0.865823687,0,0.395508507,33.11469816,100,262.7893127,0.1875,-33.8,
62,46.39926384,10.15957848,-0.465675003,8.505237186,25.93115606,51.02836579,1,1292.038659,4.759432516,57.2822,0,348.0162866,-0.08,0,8.024691358,391.4771192,0.5,0.210412148,-2,8.76373741,0,0.465675003,191.7814874,0,13.31137129,232.1062847,0.065075922,3.525649559,424.37,936.0221387,0.009612406,0.0625,99.89458213,47.01630959,0.288675135,3.92,24.26546827,5.41527888,0.003596081,28.69759349,0.25,0.019013427,0,-0.865306946,0,0.410503878,33.11469865,100,263.3294761,0.1875,-33.8,
62,72.08255033,10.15957844,-0.465675003,9.919450749,25.93115606,51.12278847,1,1317.721945,5.466539297,58.8426,0,348.0162866,-0.08,0,10.50812162,391.4771192,0.5,0.208602151,-2,8.763741031,0,0.465675003,191.7814874,0,13.33468494,232.1062847,0.064516129,3.525649559,472.414,961.7054252,0.009612406,0.0625,104.1843327,47.72341638,0.288675135,3.92,24.26546827,5.504019888,0.002961654,28.69759349,0.25,0.019013427,0,-0.864852173,0,0.424773289,33.11469914,100,263.5762523,0.1875,-33.8,
62,0,10.03825751,-0.465675003,5.580880229,48.2340145,59.93801717,1,1243.924655,3.073846186,59.1216,0,335.8912993,-1.96,24.26546827,3.115617916,408.1848234,0.5,0.199124726,-1.26,8.76334736,0,0.465675003,191.7814874,0,12.66876172,213.1588329,0.06345733,3.525649559,236.28,969.9966918,0.006415845,0.0625,100.9070993,46.83040236,1.65728322,2.764392361,21.58779595,6.202258042,0.001750721,0,0.25,0.019013427,0,-0.863995996,0,0.365380759,33.1146974,100,237.208844,0.1875,-34.3,
62,0,10.03825751,-0.465675003,3.79327881,48.2340145,51.26988601,1,1243.924655,1.731480565,56.6398,0,336.077676,-1.96,24.26546827,6.62,391.4771192,0.5,0.216035635,0.62,8.763130175,13.21376393,0.465675003,191.7814874,0,12.66808977,222.6325588,0.069042316,3.525649559,144.176,921.4657552,0.009612406,0.0625,99.07495347,45.42495951,1.65728322,2.764392361,21.58779595,5.836874088,0.001923561,28.69759349,0.25,0.019013427,0,-0.864219202,0,0.335617922,33.1146549,100,252.0357771,0.1875,-32.74,
62,0,10.03825751,-0.465675003,3.121320344,48.2340145,59.58660094,1,1243.924655,0.866025404,55.2738,0,335.8912993,-1.96,24.26546827,4.62,387.0190839,0.5,0.208053691,0.62,8.762809044,0,0.465675003,191.7814874,0,12.66801371,213.1588329,0.064876957,3.525649559,116.17,921.4657552,0.007301488,0.0625,100.8411812,45.06370901,1.65728322,2.764392361,21.58779595,5.863650136,0.001808246,21.58779595,0.25,0.019013427,0,-0.864127217,0,0.32552812,33.11466672,100,237.058144,0.1875,-32.74,
62,0,10.03825751,-0.467461624,5.380625966,48.2340145,59.02622649,1,1243.924655,2.896502341,54.442,0,347.8299099,-1.96,24.26546827,6.209877378,398.5247911,0.5,0.227571116,-0.44,8.763453382,12.08368166,0.467461624,191.7814874,0,12.82262071,222.6325588,0.076586433,3.525649559,252.232,921.4657552,0.009612403,0.0625,99.07780245,46.8350352,1.65728322,2.764392361,0,7.816460306,0.004388514,35.80739104,0.25,0.019013427,0,-1.042954943,9.473725908,0.371360175,33.11465661,100,246.9150231,0.1875,-33.8,
62,0,10.03825751,-0.465675003,5.430611342,48.2340145,51.35089158,1,1243.924655,3.030467294,59.4824,0,336.077676,-1.96,24.26546827,3.115617916,389.7623789,0.5,0.234135667,-1.26,8.763344137,11.49902367,0.465675003,191.7814874,0,12.66870879,222.6325588,0.072210066,3.525649559,240.264,969.9966918,0.006415847,0.0625,98.75270553,46.65427601,1.65728322,2.764392361,45.85326423,5.855301478,0.002190575,28.69759349,0.25,0.019013427,0,-0.864322465,0,0.365974649,33.11469746,100,252.5853238,0.1875,-34.3,
62,12.84164325,10.03825751,-0.465675003,4.500385592,48.2340145,51.34063867,1,1256.766298,2.508618678,57.42,0,336.077676,-1.96,24.26546827,8.62,391.4771192,0.5,0.215077605,0.62,8.762956904,0,0.465675003,191.7814874,0,12.66821853,222.6325588,0.068736142,3.525649559,168.198,934.3073985,0.009612406,0.0625,100.7626878,46.12113821,1.65728322,2.764392361,21.58779595,6.160560511,0.00158797,7.109797541,0.25,0.019013427,0,-0.86397655,0,0.344777236,33.11465497,100,252.1553135,0.1875,-32.74,
62,0,10.03825751,-0.467461624,5.380625966,48.2340145,59.02622649,1,1243.924655,2.896502341,54.442,0,347.8299099,-1.96,24.26546827,6.209877378,398.5247911,0.5,0.227571116,-0.44,8.763453382,12.08368166,0.467461624,191.7814874,0,12.82262071,222.6325588,0.076586433,3.525649559,252.232,921.4657552,0.009612403,0.0625,99.07780245,46.8350352,1.65728322,2.764392361,0,7.816460306,0.004388514,35.80739104,0.25,0.019013427,0,-1.042954943,9.473725908,0.371360175,33.11465661,100,246.9150231,0.1875,-33.8,
62,20.71597735,10.03825751,-0.465675003,7.091023624,48.2340145,51.10441877,1,1264.640632,4.278651099,59.0716,0,348.0162866,-1.96,24.26546827,5.771564545,389.7623789,0.5,0.244111349,-2,8.763746712,26.42752786,0.465675003,191.7814874,0,13.26989743,232.1062847,0.072805139,3.525649559,376.326,945.7312235,0.006415847,0.0625,97.49408031,47.85595758,1.65728322,2.764392361,48.53093655,5.276885967,0.004280186,28.69759349,0.25,0.019013427,0,-0.865819031,0,0.406640347,33.11469938,100,262.9375389,0.1875,-35.36,
62,46.39926384,10.03825751,-0.465675003,8.505237186,48.2340145,51.26617468,1,1290.323918,4.759432516,60.632,0,348.0162866,-1.96,24.26546827,8.024691358,389.7623789,0.5,0.237791932,-2,8.763750346,0,0.465675003,191.7814874,0,13.31207875,232.1062847,0.072186837,3.525649559,424.37,971.41451,0.006415847,0.0625,100.1011732,48.38621434,1.65728322,2.764392361,24.26546827,5.415756831,0.003635784,28.69759349,0.25,0.019013427,0,-0.865297247,0,0.42109512,33.11469986,100,263.4776148,0.1875,-35.36,
62,72.08255033,10.03825751,-0.465675003,9.919450749,48.2340145,51.36057349,1,1316.007205,5.466539297,62.1924,0,348.0162866,-1.96,24.26546827,10.50812162,389.7623789,0.5,0.235789474,-2,8.763753994,0,0.465675003,191.7814874,0,13.33538154,232.1062847,0.071578947,3.525649559,472.414,997.0977965,0.006415847,0.0625,104.390741,49.09332112,1.65728322,2.764392361,24.26546827,5.504495296,0.003001358,28.69759349,0.25,0.019013427,0,-0.864842474,0,0.434862379,33.11470035,100,263.7243068,0.1875,-35.36,
62,0,10.15957807,-0.465675003,5.580880229,6.9237372,53.64741039,1,1244.055131,3.073846186,56.30232,0,336.0155504,-1.36,0,3.115617916,407.44058,0.5,0.260485651,-1.26,8.763341108,0,0.465675003,201.8928132,0,12.9215156,217.8956959,0.088300221,3.525649559,236.28,928.6864145,0.00820239,0.0625,96.88157177,46.05511035,1.039015105,1.620702485,21.58779595,5.950508676,0.002116621,7.109797541,0.25,0.019013427,0,-0.864440468,0,0.361010115,33.11469701,100,246.8225064,0.1875,-33.86,
62,0,10.15957823,-0.465675003,3.79327881,6.9237372,44.97992971,1,1244.055131,1.731480565,53.82052,0,336.2019271,-1.36,0,6.62,390.7328757,0.5,0.231460674,0.62,8.763124244,13.21376393,0.465675003,201.8928132,0,12.92086532,227.3694218,0.078651685,3.525649559,144.176,880.1554779,0.009466114,0.0625,95.04879889,44.6496675,1.039015105,1.620702485,21.58779595,5.58511479,0.002289461,35.80739104,0.25,0.019013427,0,-0.864663674,0,0.330826162,33.1146545,100,261.648378,0.1875,-32.3,
62,0,10.15957815,-0.465675003,3.121320344,6.9237372,53.29609702,1,1244.055131,0.866025404,52.45452,0,336.0155504,-1.36,0,4.62,386.2748405,0.5,0.250564334,0.62,8.762803097,0,0.465675003,201.8928132,0,12.92079097,217.8956959,0.083521445,3.525649559,116.17,880.1554779,0.007190362,0.0625,96.81541809,44.288417,1.039015105,1.620702485,21.58779595,5.611886441,0.002174146,28.69759349,0.25,0.019013427,0,-0.864571688,0,0.320589171,33.11466632,100,246.6713207,0.1875,-32.3,
62,0,10.15957802,-0.467461624,5.380625966,6.9237372,52.73590302,1,1244.055131,2.896502341,51.62272,0,347.954161,-1.36,0,6.209877378,397.7805477,0.5,0.264900662,-0.44,8.763447287,12.08368166,0.467461624,201.8928132,0,12.92148352,227.3694218,0.090507726,3.525649559,252.232,880.1554779,0.009466106,0.0625,95.05173633,46.05974319,1.039015105,1.620702485,0,7.564338359,0.004843778,42.91718858,0.25,0.019013427,0,-1.043119806,9.473725908,0.367071783,33.11465621,100,256.5278554,0.1875,-33.36,
62,0,10.15957822,-0.465675003,5.430611342,6.9237372,45.06086268,1,1244.055131,3.030467294,56.66312,0,336.2019271,-1.36,0,3.115617916,389.0181355,0.5,0.253863135,-1.26,8.763337893,11.49902367,0.465675003,201.8928132,0,12.92146445,227.3694218,0.086092715,3.525649559,240.264,928.6864145,0.008202397,0.0625,94.72667694,45.878984,1.039015105,1.620702485,45.85326423,5.60355142,0.002556475,35.80739104,0.25,0.019013427,0,-0.864766936,0,0.36161221,33.11469706,100,262.1982971,0.1875,-33.86,
62,12.84164325,10.15957823,-0.465675003,4.500385592,6.9237372,45.05063652,1,1256.896774,2.508618678,54.60072,0,336.2019271,-1.36,0,8.62,390.7328757,0.5,0.230425056,0.62,8.762950975,0,0.465675003,201.8928132,0,12.92099057,227.3694218,0.078299776,3.525649559,168.198,892.9971212,0.009466114,0.0625,96.73632422,45.3458462,1.039015105,1.620702485,21.58779595,5.908806244,0.00195387,14.21959508,0.25,0.019013427,0,-0.864421021,0,0.340117149,33.11465458,100,261.7680442,0.1875,-32.3,
62,0,10.15957802,-0.467461624,5.380625966,6.9237372,52.73590302,1,1244.055131,2.896502341,51.62272,0,347.954161,-1.36,0,6.209877378,397.7805477,0.5,0.264900662,-0.44,8.763447287,12.08368166,0.467461624,201.8928132,0,12.92148352,227.3694218,0.090507726,3.525649559,252.232,880.1554779,0.009466106,0.0625,95.05173633,46.05974319,1.039015105,1.620702485,0,7.564338359,0.004843778,42.91718858,0.25,0.019013427,0,-1.043119806,9.473725908,0.367071783,33.11465621,100,256.5278554,0.1875,-33.36,
62,20.71597735,10.15957823,-0.465675003,7.091023624,6.9237372,44.81455514,1,1264.771108,4.278651099,56.25232,0,348.1405377,-1.36,0,5.771564545,389.0181355,0.5,0.26349892,-2,8.763740303,26.42752786,0.465675003,201.8928132,0,13.26953604,236.8431477,0.086393089,3.525649559,376.326,904.4209462,0.008202397,0.0625,93.46788145,47.08066557,1.039015105,1.620702485,48.53093655,5.025142257,0.004704544,35.80739104,0.25,0.019013427,0,-0.866239052,0,0.402821252,33.11469898,100,272.5501803,0.1875,-34.92,
62,46.39926384,10.15957822,-0.465675003,8.505237186,6.9237372,44.97622059,1,1290.454395,4.759432516,57.81272,0,348.1405377,-1.36,0,8.024691358,389.0181355,0.5,0.256959315,-2,8.763743923,0,0.465675003,201.8928132,0,13.3117226,236.8431477,0.085653105,3.525649559,424.37,930.1042327,0.008202397,0.0625,96.07457069,47.61092233,1.039015105,1.620702485,24.26546827,5.16402257,0.004001685,35.80739104,0.25,0.019013427,0,-0.865741718,0,0.417460401,33.11469946,100,273.0905053,0.1875,-34.92,
62,72.08255033,10.15957818,-0.465675003,9.919450749,6.9237372,45.07053124,1,1316.137681,5.466539297,59.37312,0,348.1405377,-1.36,0,10.50812162,389.0181355,0.5,0.25477707,-2,8.763747558,0,0.465675003,201.8928132,0,13.33503051,236.8431477,0.08492569,3.525649559,472.414,955.7875192,0.008202397,0.0625,100.363747,48.31802911,1.039015105,1.620702485,24.26546827,5.252770198,0.003367258,35.80739104,0.25,0.019013427,0,-0.865286945,0,0.431399,33.11469995,100,273.3374387,0.1875,-34.92,
110,0,10.15875233,-0.465675003,5.580880229,12.84164325,51.17650703,1,2272.970855,3.073846186,101.1968,0,574.8498875,-0.08,0,3.115617916,646.5952438,0.5,0.116036506,-1.26,8.763664766,0,0.465675003,383.5629747,0,12.68723087,412.107077,0.037809648,3.54922833,236.28,1705.102915,0.009612406,0.0625,180.9688926,77.5209257,0.223606798,3.92,21.58779595,5.9445559,0.006842055,7.109797541,0.25,0.019008176,0,-0.867938494,0,0.214208524,33.11473806,100,466.1484871,0.1875,-53.94,
110,0,10.15875235,-0.465675003,3.79327881,12.84164325,42.50967701,1,2272.970855,1.731480565,98.715,0,575.0362642,-0.08,0,6.62,629.8875395,0.5,0.088274045,0.62,8.763431162,13.21376393,0.465675003,383.5629747,0,12.31963934,421.5808029,0.027667984,3.54922833,144.176,1656.571979,0.008838531,0.0625,179.115402,76.11548285,0.223606798,3.92,21.58779595,5.579573132,0.006845641,35.80739104,0.25,0.019008176,0,-0.867956977,0,0.191793308,33.11469541,100,480.9852247,0.1875,-52.38,
110,0,10.15875234,-0.465675003,3.121320344,12.84164325,50.82921622,1,2272.970855,0.866025404,97.349,0,574.8498875,-0.08,0,4.62,625.4295043,0.5,0.103038309,0.62,8.763110877,0,0.465675003,383.5629747,0,12.31959075,412.107077,0.031704095,3.54922833,116.17,1656.571979,0.00671361,0.0625,180.8883058,75.75423235,0.223606798,3.92,21.58779595,5.606100529,0.006828488,28.69759349,0.25,0.019008176,0,-0.867940588,0,0.184371913,33.11470724,100,465.9916282,0.1875,-52.38,
110,0,10.15875233,-0.467461624,5.380625966,12.84164325,50.2727968,1,2272.970855,2.896502341,96.5172,0,586.7884981,-0.08,0,6.209877378,636.9352115,0.5,0.113428944,-0.44,8.763762785,12.08368166,0.467461624,383.5629747,0,12.85194909,421.5808029,0.036505867,3.54922833,252.232,1656.571979,0.008838462,0.0625,179.0753279,77.52555854,0.223606798,3.92,0,7.556410174,0.007037501,42.91718858,0.25,0.019008176,0,-1.048875798,9.473725908,0.218808742,33.11469717,100,475.8652877,0.1875,-53.44,
110,0,10.15875235,-0.465675003,5.430611342,12.84164325,42.58851101,1,2272.970855,3.030467294,101.5576,0,575.0362642,-0.08,0,3.115617916,628.1727993,0.5,0.104302477,-1.26,8.763661141,11.49902367,0.465675003,383.5629747,0,12.57097206,421.5808029,0.033898305,3.54922833,240.264,1705.102915,0.00961248,0.0625,178.7968087,77.34479935,0.223606798,3.92,45.85326423,5.597972884,0.00687656,35.80739104,0.25,0.019008176,0,-0.867976135,0,0.214663952,33.11473812,100,481.5390407,0.1875,-53.94,
110,12.84164325,10.15875235,-0.465675003,4.500385592,12.84164325,42.57910731,1,2285.812498,2.508618678,99.4952,0,575.0362642,-0.08,0,8.62,629.8875395,0.5,0.08804205,0.62,8.763257819,0,0.465675003,383.5629747,0,12.31974909,421.5808029,0.027595269,3.54922833,168.198,1669.413622,0.008838531,0.0625,180.8039888,76.81166155,0.223606798,3.92,21.58779595,5.903115023,0.00682782,14.21959508,0.25,0.019008176,0,-0.867935219,0,0.198607179,33.11469549,100,481.1051506,0.1875,-52.38,
110,0,10.15875233,-0.467461624,5.380625966,12.84164325,50.2727968,1,2272.970855,2.896502341,96.5172,0,586.7884981,-0.08,0,6.209877378,636.9352115,0.5,0.113428944,-0.44,8.763762785,12.08368166,0.467461624,383.5629747,0,12.85194909,421.5808029,0.036505867,3.54922833,252.232,1656.571979,0.008838462,0.0625,179.0753279,77.52555854,0.223606798,3.92,0,7.556410174,0.007037501,42.91718858,0.25,0.019008176,0,-1.048875798,9.473725908,0.218808742,33.11469717,100,475.8652877,0.1875,-53.44,
110,20.71597735,10.15875235,-0.465675003,7.091023624,12.84164325,42.34508219,1,2293.686832,4.278651099,101.1468,0,586.9748747,-0.08,0,5.771564545,628.1727993,0.5,0.111969112,-2,8.76407217,26.42752786,0.465675003,383.5629747,0,13.29794397,431.0545288,0.034749035,3.54922833,376.326,1680.837447,0.00961248,0.0625,177.5043497,78.54648092,0.223606798,3.92,48.53093655,5.020383307,0.007054189,35.80739104,0.25,0.019008176,0,-0.868151566,0,0.246640487,33.1147401,100,491.9040281,0.1875,-55,
