,ex2PEOE_VSA9,R,ex2BCUT2D_CHGHI,pieceSMR_VSA6,pieceFpDensityMorgan2,preBCUT2D_MWHI,pieceBCUT2D_MRLOW,polol_mw,piecePEOE_VSA10,pieceVSA_EState6,pieceVSA_EState9,preSlogP_VSA5,piecePEOE_VSA7,ex2MinAbsEStateIndex,ex1PEOE_VSA2,ex1VSA_EState4,piece_mw,ex2BCUT2D_LOGPHI,pieceHallKierAlpha,pieceSPS,polyol_ratio,ex2FpDensityMorgan3,ex1VSA_EState7,mac_rate,pieceBCUT2D_MWHI,extender1_ratio,pieceMinAbsEStateIndex,pieceMaxAbsEStateIndex,ex2BCUT2D_LOGPLOW,Diisocyanate_ratio,Hs_wt,pieceqed,pieceBCUT2D_MRHI,ex2FpDensityMorgan1,extender2_ratio,pieceBalabanJ,pieceEState_VSA6,pieceMaxPartialCharge,pieceMinEStateIndex,piecePEOE_VSA9,ex2PEOE_VSA7,ex2MolLogP,pieceNumAliphaticHeterocycles,ex1PEOE_VSA9,pieceVSA_EState5,pieceVSA_EState2,ex2MaxPartialCharge,pieceBertzCT,ex2TPSA,prexgb,pregbr,,
2041,0,1,1.768324594,1062.184923,0.078095238,16.56282524,0.076122194,1000,13.21376393,121.6348288,5.686234315,202.0368114,1246.262213,0.195,0,0,7448.083,1.802227409,-26.06,11.47809524,0.25,1.333333333,0,100,33.11466413,0.0625,0.145856136,12.63764952,-1.849294283,0.5,0.377594459,0.009560247,8.7631925,0.833333333,0.1875,0.219316948,0,0.411141953,-0.584538131,93.50217866,12.84164325,-0.2488,0,13.21376393,1.093384799,198.5148081,0.043137008,14967.13696,40.46,1.0455469,1.012991751,1.029269326,10.69718054
2042,0,1,1.768324594,1049.156903,0.093690249,16.56282524,0.076122194,1000,0,121.0494706,5.700805755,202.0368114,1246.262213,0.195,0,10.20231481,7417.077,1.802227409,-26.06,11.47609943,0.25,1.333333333,0,100,33.11467595,0.0625,0.145881728,12.74181157,-1.849294283,0.5,0.374673267,0.007283331,8.762875018,0.833333333,0.1875,0.219459,7.047671983,0.411111959,-0.584514378,98.14595789,12.84164325,-0.2488,0,0,0.631291083,198.8904483,0.043137008,14578.66737,40.46,1.018663,0.982528327,1.000595663,10.01372506
2043,0,1,1.768324594,1063.128628,0.103189493,16.56282524,-0.142504728,1000,12.08368166,117.2316161,7.731711481,202.0368114,1246.262213,0.195,9.589074368,10.99799477,7561.203,1.802227409,-27.12,11.57973734,0.25,1.333333333,0,100,33.11466584,0.0625,0.061173824,13.28307203,-1.849294283,0.5,0.388452329,0.007283331,8.763517553,0.833333333,0.1875,0.222375492,31.31314026,0.411111959,-1.066677104,100.6119762,12.84164325,-0.2488,0,14.21959508,-1.239011888,225.9720465,0.043137008,15393.38986,40.46,1.0129191,1.15855582,1.08573746,12.18252917
2044,0,1,1.768324594,1037.465452,0.088180113,16.56282524,0.076122194,1000,11.49902367,136.0776353,5.715087678,202.0368114,1294.79315,0.195,0,0,7544.171,1.802227409,-27.62,11.47091932,0.25,1.333333333,0,100,33.11470672,0.0625,0.145811241,12.97899478,-1.849294283,0.5,0.386763223,0.009560247,8.763409388,0.833333333,0.1875,0.199631167,24.26546827,0.416587117,-0.619198535,93.50217866,12.84164325,-0.2488,0,0,0.773115669,201.2090988,0.043137008,15779.10126,40.46,1.0870403,1.075897798,1.081469049,12.06338113
2045,0,1,1.768324594,1062.184923,0.077798861,16.56282524,0.076122194,1000,0,121.8187153,6.016621719,202.0368114,1259.103857,0.195,0,0,7476.137,1.802227409,-26.06,11.4800759,0.25,1.333333333,1.743634259,100,33.1146642,0.0625,0.145864978,12.63772832,-1.849294283,0.5,0.3802996,0.009560247,8.763018887,0.833333333,0.1875,0.219175264,21.58779595,0.411112439,-0.584526989,106.7159426,12.84164325,-0.2488,0,0,1.575755796,198.5177285,0.043137008,14999.45702,40.46,1.0579368,1.053849222,1.055893011,11.37347064
2046,0,1,1.768324594,1063.128628,0.103189493,16.56282524,-0.142504728,1000,12.08368166,117.2316161,7.731711481,202.0368114,1246.262213,0.195,9.589074368,10.99799477,7561.203,1.802227409,-27.12,11.57973734,0.25,1.333333333,0,100,33.11466584,0.0625,0.061173824,13.28307203,-1.849294283,0.5,0.388452329,0.007283331,8.763517553,0.833333333,0.1875,0.222375492,31.31314026,0.411111959,-1.066677104,100.6119762,12.84164325,-0.2488,0,14.21959508,-1.239011888,225.9720465,0.043137008,15393.38986,40.46,1.0129191,1.15855582,1.08573746,12.18252917
2047,0,1,1.768324594,1063.89298,0.092081031,16.56282524,0.040328389,1000,26.42752786,134.5977038,5.139425506,202.0368114,1270.527682,0.195,0,0.775533627,7688.297,1.802227409,-28.68,11.45119705,0.25,1.333333333,0,100,33.11470865,0.0625,0.1456285,13.44923786,-1.849294283,0.5,0.400020279,0.007283387,8.76381367,0.833333333,0.1875,0.200907287,72.79640482,0.411237891,-0.729061406,104.6290816,12.84164325,-0.2488,0,24.34066691,-1.272191209,227.139184,0.043137008,16191.01805,40.46,1.0377886,1.172489283,1.105138941,12.73910571
2048,0,1,1.768324594,1063.89298,0.089579525,16.56282524,0.047807013,1000,0,135.4695498,5.277244564,202.0368114,1296.210968,0.195,0,0.922332611,7744.405,1.802227409,-28.68,11.45521024,0.25,1.333333333,2.401792645,100,33.11470914,0.0625,0.100924467,13.45045875,-1.849294283,0.5,0.405027517,0.007283387,8.763817447,0.833333333,0.1875,0.200640882,48.53093655,0.411111959,-0.609541579,131.0566095,12.84164325,-0.2488,0,24.34066691,-1.023588887,227.1677551,0.043137008,16261.49177,40.46,1.0633756,1.154486401,1.108931001,12.85082474
2049,0,1,1.768324594,1063.89298,0.090744102,16.56282524,0.048362385,1000,0,136.0335237,5.363636119,202.0368114,1321.894255,0.195,0,0.99684277,7800.513,1.802227409,-28.68,11.45916515,0.25,1.333333333,6.740732236,100,33.11470963,0.0625,0.14566781,13.4465546,-1.849294283,0.5,0.40995187,0.007283387,8.76382124,0.833333333,0.1875,0.200375737,24.26546827,0.411111959,-0.584690963,131.0566095,12.84164325,-0.2488,0,24.34066691,-0.893493037,227.1646208,0.043137008,16347.4757,40.46,1.0262545,1.034655449,1.030454974,10.72642435
2050,0,1,1.748758439,1047.850527,0.09380863,16.56282524,0.076122194,1000,0,136.1915722,6.312118362,202.0368114,1294.79315,0.775,0,12.82800842,7538.267,1.767324744,-27.62,11.47091932,0.25,1.333333333,0,100,33.11470661,0.0625,0.257928795,13.09532249,-2.034687889,0.5,0.386022244,0.00956017,8.763413437,0.833333333,0.1875,0.199631167,35.68313992,0.411111954,-0.499639543,66.06881965,25.93115606,-0.316,0,0,0,202.0665909,-0.00768043,15792.976,52.04,1.1461905,1.12341697,1.134803735,13.63966598
2051,0,1,1.748758439,1061.998546,0.100952381,16.56282524,0.076122194,1000,13.21376393,121.3784486,5.936511639,202.0368114,1246.262213,0.775,0,0,7445.131,1.767324744,-26.06,11.47809524,0.25,1.333333333,0,100,33.11466408,0.0625,0.198778489,12.76447463,-2.034687889,0.5,0.377022147,0.009560173,8.763193174,0.833333333,0.1875,0.219316948,7.047671983,0.411141953,-0.553741295,73.17861719,25.93115606,-0.316,0,13.21376393,1.093452825,198.8993861,-0.00768043,14974.48653,52.04,1.1392596,1.108023439,1.123641519,13.29356671
2052,0,1,1.748758439,1048.970526,0.093690249,16.56282524,0.076122194,1000,0,120.7932433,5.951083741,202.0368114,1246.262213,0.775,0,10.20231481,7414.125,1.767324744,-26.06,11.47609943,0.25,1.333333333,0,100,33.11467589,0.0625,0.257915445,12.76442983,-2.034687889,0.5,0.374095568,0.007283329,8.762875694,0.833333333,0.1875,0.219459,14.09534397,0.411111954,-0.502016515,77.82239642,25.93115606,-0.316,0,0,0.631359582,199.2750275,-0.00768043,14585.19253,52.04,1.1256298,1.083971113,1.104800457,12.72918084
2053,0,1,1.748758439,1062.942252,0.110694184,16.56282524,-0.142504728,1000,12.08368166,116.9749852,7.982055452,202.0368114,1246.262213,0.775,9.589074368,10.99799477,7558.251,1.767324744,-27.12,11.57973734,0.25,1.333333333,0,100,33.11466579,0.0625,0.06120819,13.28310688,-2.034687889,0.5,0.38789982,0.007283329,8.763518245,0.833333333,0.1875,0.222375492,38.36081224,0.411111954,-1.066642498,80.28841473,25.93115606,-0.316,0,14.21959508,-1.238876294,226.3566915,-0.00768043,15400.09827,52.04,1.0170629,1.143287257,1.080175079,12.02749205
2054,0,1,1.748758439,1037.279075,0.110694184,16.56282524,0.076122194,1000,11.49902367,135.8214325,5.9653637,202.0368114,1294.79315,0.775,0,0,7541.219,1.767324744,-27.62,11.47091932,0.25,1.333333333,0,100,33.11470667,0.0625,0.257947441,12.97902962,-2.034687889,0.5,0.386207656,0.009560173,8.763410097,0.833333333,0.1875,0.199631167,31.31314026,0.416587117,-0.619163441,73.17861719,25.93115606,-0.316,0,0,0.773182807,201.5937414,-0.00768043,15786.45083,52.04,1.1557629,1.189483845,1.172623373,14.88070039
2055,0,1,1.748758439,1061.998546,0.10056926,16.56282524,0.076122194,1000,0,121.562357,6.266898388,202.0368114,1259.103857,0.775,0,0,7473.185,1.767324744,-26.06,11.4800759,0.25,1.333333333,1.743634259,100,33.11466415,0.0625,0.25792402,12.76455343,-2.034687889,0.5,0.379732255,0.009560173,8.763019561,0.833333333,0.1875,0.219175264,28.63546794,0.411112439,-0.516175055,86.39238112,25.93115606,-0.316,0,0,1.575823354,198.9023052,-0.00768043,15006.80659,52.04,1.1560189,1.152738218,1.154378559,14.26850786
2056,0,1,1.748758439,1062.942252,0.110694184,16.56282524,-0.142504728,1000,12.08368166,116.9749852,7.982055452,202.0368114,1246.262213,0.775,9.589074368,10.99799477,7558.251,1.767324744,-27.12,11.57973734,0.25,1.333333333,0,100,33.11466579,0.0625,0.06120819,13.28310688,-2.034687889,0.5,0.38789982,0.007283329,8.763518245,0.833333333,0.1875,0.222375492,38.36081224,0.411111954,-1.066642498,80.28841473,25.93115606,-0.316,0,14.21959508,-1.238876294,226.3566915,-0.00768043,15400.09827,52.04,1.0170629,1.143287257,1.080175079,12.02749205
2057,0,1,1.748758439,1063.706603,0.114180479,16.56282524,0.040328389,1000,26.42752786,134.3410667,5.389700258,202.0368114,1270.527682,0.775,0,0.775533627,7685.345,1.767324744,-28.68,11.45119705,0.25,1.333333333,0,100,33.1147086,0.0625,0.212833792,13.44927152,-2.034687889,0.5,0.399488484,0.007283331,8.763814398,0.833333333,0.1875,0.200907287,79.8440768,0.411237891,-0.729026312,84.30552017,25.93115606,-0.316,0,24.34066691,-1.272125002,227.5238891,-0.00768043,16198.54523,52.04,1.1109736,1.189704837,1.150339219,14.1364128
2058,0,1,1.748758439,1063.706603,0.111517367,16.56282524,0.047807013,1000,0,135.2129581,5.527518074,202.0368114,1296.210968,0.775,0,0.922332611,7741.453,1.767324744,-28.68,11.45521024,0.25,1.333333333,2.401792645,100,33.11470909,0.0625,0.10095836,13.45049196,-2.034687889,0.5,0.404504566,0.007283331,8.763818176,0.833333333,0.1875,0.200640882,55.57860853,0.411111959,-0.609506485,110.733048,25.93115606,-0.316,0,24.34066691,-1.023523573,227.5524562,-0.00768043,16269.01894,52.04,1.0529693,1.13634684,1.09465807,12.43535162
2059,0,1,1.748758439,1063.706603,0.112522686,16.56282524,0.048362385,1000,0,135.7769761,5.613908416,202.0368114,1321.894255,0.775,0,0.99684277,7797.561,1.767324744,-28.68,11.45916515,0.25,1.333333333,6.740732236,100,33.11470958,0.0625,0.220713746,13.44658735,-2.034687889,0.5,0.409437542,0.007283331,8.763821971,0.833333333,0.1875,0.200375737,31.31314026,0.411111954,-0.548555743,110.733048,25.93115606,-0.316,0,24.34066691,-0.893428598,227.549318,-0.00768043,16355.00287,52.04,1.1188197,1.153642542,1.136231121,13.68456892
2060,0,1,1.955122043,1045.394591,0.086556169,16.56282524,0.076122194,1000,0,151.8621243,6.31219702,202.0368114,1330.185521,0.815958023,0,12.82800842,7662.409,2.109394655,-29.18,11.46593002,0.25,1.1875,0,100,33.11470784,0.0625,0.257948547,13.10510599,-1.926381819,0.5,0.419222571,0.00956017,8.763426648,0.5625,0.1875,0.183450309,35.68313992,0.411111954,-0.499662885,66.06881965,48.2340145,2.6362,0,0,0,202.8400553,0.031367601,16187.42192,52.04,1.229815,1.220013261,1.224914131,16.78472116
2061,0,1,1.955122043,1059.542611,0.095327103,16.56282524,0.076122194,1000,13.21376393,137.0487845,5.936590779,202.0368114,1281.654585,0.815958023,0,0,7569.273,2.109394655,-27.62,11.4728972,0.25,1.1875,0,100,33.1146653,0.0625,0.198741609,13.10468167,-1.926381819,0.5,0.411175882,0.009560173,8.763205704,0.5625,0.1875,0.199484705,7.047671983,0.411141953,-0.553763169,73.17861719,48.2340145,2.6362,0,13.21376393,1.093380101,199.6729661,0.031367601,15824.53377,52.04,1.2301799,1.257398269,1.243789084,17.53028934
2062,0,1,1.955122043,1046.514591,0.091932458,16.56282524,0.076122194,1000,0,136.4636647,5.951162588,202.0368114,1281.654585,0.815958023,0,10.20231481,7538.267,2.109394655,-27.62,11.47091932,0.25,1.1875,0,100,33.11467711,0.0625,0.257935527,13.10463688,-1.926381819,0.5,0.408562069,0.007283329,8.762888268,0.5625,0.1875,0.199631167,14.09534397,0.411111954,-0.502039857,77.82239642,48.2340145,2.6362,0,0,0.631286445,200.0486265,0.031367601,15792.976,52.04,1.2136714,1.223285274,1.218478337,16.53782291
2063,0,1,1.955122043,1060.486316,0.104972376,16.56282524,-0.142504728,1000,12.08368166,132.6442523,7.982153533,202.0368114,1281.654585,0.815958023,9.589074368,10.99799477,7682.393,2.109394655,-28.68,11.57274401,0.25,1.1875,0,100,33.11466701,0.0625,0.061171519,13.28357579,-1.926381819,0.5,0.420902859,0.007283329,8.763531125,0.5625,0.1875,0.202102855,38.36081224,0.411111954,-1.066694616,80.28841473,48.2340145,2.6362,0,14.21959508,-1.238991515,227.131133,0.031367601,16248.78304,52.04,1.0522559,1.095276947,1.073766423,11.85131178
2064,0,1,1.955122043,1034.823139,0.104972376,16.56282524,0.076122194,1000,11.49902367,151.4917939,5.965442905,202.0368114,1330.185521,0.815958023,0,0,7665.361,2.109394655,-29.18,11.46593002,0.25,1.1875,0,100,33.11470789,0.0625,0.257966638,13.10507195,-1.926381819,0.5,0.419388477,0.009560173,8.763423292,0.5625,0.1875,0.183450309,31.31314026,0.416587117,-0.619185315,73.17861719,48.2340145,2.6362,0,0,0.773140521,202.3672093,0.031367601,16180.89676,52.04,1.2393874,1.27740139,1.258394395,18.12985769
2065,0,1,1.955122043,1059.542611,0.094972067,16.56282524,0.076122194,1000,0,137.2328011,6.266977265,202.0368114,1294.496228,0.815958023,0,0,7597.327,2.109394655,-27.62,11.47486034,0.25,1.1875,1.743634259,100,33.11466537,0.0625,0.257943921,13.10476047,-1.926381819,0.5,0.413597558,0.009560173,8.763032087,0.5625,0.1875,0.199338781,28.63546794,0.411112439,-0.516196929,86.39238112,48.2340145,2.6362,0,0,1.57575104,199.6758628,0.031367601,15857.11709,52.04,1.2188698,1.287684219,1.253277009,17.91748334
2066,0,1,1.955122043,1060.486316,0.104972376,16.56282524,-0.142504728,1000,12.08368166,132.6442523,7.982153533,202.0368114,1281.654585,0.815958023,9.589074368,10.99799477,7682.393,2.109394655,-28.68,11.57274401,0.25,1.1875,0,100,33.11466701,0.0625,0.061171519,13.28357579,-1.926381819,0.5,0.420902859,0.007283329,8.763531125,0.5625,0.1875,0.202102855,38.36081224,0.411111954,-1.066694616,80.28841473,48.2340145,2.6362,0,14.21959508,-1.238991515,227.131133,0.031367601,16248.78304,52.04,1.0522559,1.095276947,1.073766423,11.85131178
2067,0,1,1.955122043,1061.250667,0.108499096,16.56282524,0.040328389,1000,26.42752786,150.0104678,5.389781603,202.0368114,1305.920053,0.815958023,0,0.775533627,7809.487,2.109394655,-30.24,11.44665461,0.25,1.1875,0,100,33.11470982,0.0625,0.212868084,13.44972596,-1.926381819,0.5,0.431286144,0.007283331,8.763827941,0.5625,0.1875,0.184500435,79.8440768,0.411237891,-0.729048186,84.30552017,48.2340145,2.6362,0,24.34066691,-1.272166841,228.2981802,0.031367601,17054.38816,52.04,1.1759123,1.206986597,1.191449448,15.53994396
2068,0,1,1.955122043,1061.250667,0.105924596,16.56282524,0.047807013,1000,0,150.8825806,5.527598886,202.0368114,1331.60334,0.815958023,0,0.922332611,7865.595,2.109394655,-30.24,11.45062837,0.25,1.1875,2.401792645,100,33.11471032,0.0625,0.100922103,13.45094079,-1.926381819,0.5,0.435787067,0.007283331,8.763831749,0.5625,0.1875,0.184228636,55.57860853,0.411111959,-0.609528359,110.733048,48.2340145,2.6362,0,24.34066691,-1.023564978,228.3266962,0.031367601,17131.31495,52.04,1.0628972,1.172343081,1.117620141,13.11052674
2069,0,1,1.955122043,1061.250667,0.106951872,16.56282524,0.048362385,1000,0,151.4468142,5.613988713,202.0368114,1357.286626,0.815958023,0,0.99684277,7921.703,2.109394655,-30.24,11.45454545,0.25,1.1875,6.740732236,100,33.11471081,0.0625,0.220677895,13.44703068,-1.926381819,0.5,0.440217308,0.007283331,8.763835573,0.5625,0.1875,0.183958622,31.31314026,0.411111954,-0.548577617,110.733048,48.2340145,2.6362,0,24.34066691,-0.893469576,228.3235084,0.031367601,17213.78925,52.04,1.1642151,1.176262762,1.170238931,14.79922357
2070,0,1,2.043233864,1046.74681,0.126159555,16.56282524,0.076122194,1000,0,135.3517837,6.061208218,202.0368114,1288.875244,0.06000189,0,12.82800842,7620.281,1.991367908,-28.74,11.47124304,0.25,2.833333333,0,100,33.11470743,0.0625,0.052066775,13.19813374,-2.187983653,0.5,0.408107507,0.00956017,8.763420078,1.666666667,0.1875,0.191846887,59.82467341,0.411123361,-0.695764917,79.78549915,6.9237372,-0.80468,0,0,-0.052066775,222.6592033,0.277448476,16642.44345,92,1.2838132,1.241253693,1.262533447,18.30347062
2071,0,1,2.043233864,1060.894829,0.120527307,16.56282524,0.076122194,1000,13.21376393,120.5397409,5.685597406,202.0368114,1240.344307,0.06000189,0,0,7527.145,1.991367908,-27.18,11.47834275,0.25,2.833333333,0,100,33.11466489,0.0625,0.052068796,13.19772034,-2.187983653,0.5,0.399747654,0.009560179,8.763199473,1.666666667,0.1875,0.209655397,31.18920547,0.411141953,-0.695766733,86.89529669,6.9237372,-0.80468,0,13.21376393,1.041116338,219.4916845,0.277448476,15825.49933,92,1.2731062,1.291715538,1.282410869,19.16067785
2072,0,1,2.043233864,1047.86681,0.132325142,16.56282524,0.076122194,1000,0,119.9541659,5.700167243,202.0368114,1240.344307,0.06000189,0,10.20231481,7496.139,1.991367908,-27.18,11.47637051,0.25,2.833333333,0,100,33.11467671,0.0625,0.052045332,13.19767627,-2.187983653,0.5,0.397031162,0.007283329,8.762882015,1.666666667,0.1875,0.209806192,38.23687746,0.411123361,-0.695744241,91.53907593,6.9237372,-0.80468,0,0,0.579044663,219.8673103,0.277448476,15794.13041,92,1.2921014,1.251603962,1.271852681,18.70047685
2073,0,1,2.043233864,1061.838535,0.141001855,16.56282524,-0.142504728,1000,12.08368166,116.1359355,7.730944434,202.0368114,1240.344307,0.06000189,9.589074368,10.99799477,7640.265,1.991367908,-28.24,11.57884972,0.25,2.833333333,0,100,33.11466661,0.0625,0.052230453,13.28334146,-2.187983653,0.5,0.409852628,0.007283329,8.76352472,1.666666667,0.1875,0.212466743,62.50234573,0.411123361,-1.06678991,94.00509423,6.9237372,-0.80468,0,14.21959508,-1.291618443,246.9497362,0.277448476,16250.08753,92,1.1040739,1.367050518,1.235562209,17.20133718
2074,0,1,2.043233864,1036.175358,0.12987013,16.56282524,0.076122194,1000,11.49902367,134.9820085,5.714453742,202.0368114,1288.875244,0.06000189,0,0,7623.233,1.991367908,-28.74,11.47124304,0.25,2.833333333,0,100,33.11470749,0.0625,0.052100581,13.19810062,-2.187983653,0.5,0.408279822,0.009560179,8.76341673,1.666666667,0.1875,0.191846887,55.45467375,0.416587117,-0.695797147,86.89529669,6.9237372,-0.80468,0,0,0.720839805,222.1862547,0.277448476,16635.78013,92,1.275595,1.2777439,1.27666945,18.90903867
2075,0,1,2.043233864,1060.894829,0.120075047,16.56282524,0.076122194,1000,0,120.7236462,6.015986205,202.0368114,1253.185951,0.06000189,0,0,7555.199,1.991367908,-27.18,11.48030019,0.25,2.833333333,1.743634259,100,33.11466497,0.0625,0.052057847,13.19779749,-2.187983653,0.5,0.402264044,0.009560179,8.763025857,1.666666667,0.1875,0.209505133,52.77700143,0.411123361,-0.695756425,100.1090606,6.9237372,-0.80468,0,0,1.523499691,219.4947193,0.277448476,15858.03198,92,1.3058935,1.320800643,1.313347071,20.57534241
2076,0,1,2.043233864,1061.838535,0.141001855,16.56282524,-0.142504728,1000,12.08368166,116.1359355,7.730944434,202.0368114,1240.344307,0.06000189,9.589074368,10.99799477,7640.265,1.991367908,-28.24,11.57884972,0.25,2.833333333,0,100,33.11466661,0.0625,0.052230453,13.28334146,-2.187983653,0.5,0.409852628,0.007283329,8.76352472,1.666666667,0.1875,0.212466743,62.50234573,0.411123361,-1.06678991,94.00509423,6.9237372,-0.80468,0,14.21959508,-1.291618443,246.9497362,0.277448476,16250.08753,92,1.1040739,1.367050518,1.235562209,17.20133718
2077,0,1,2.043233864,1062.602886,0.132969035,16.56282524,0.040328389,1000,26.42752786,133.5019606,5.138795175,202.0368114,1264.609776,0.06000189,0,0.775533627,7767.359,1.991367908,-29.8,11.45173042,0.25,2.833333333,0,100,33.11470942,0.0625,0.05226638,13.44949836,-2.187983653,0.5,0.42063227,0.007283335,8.763821206,1.666666667,0.1875,0.192982354,103.9856103,0.411237891,-0.729153148,98.02219968,6.9237372,-0.80468,0,24.34066691,-1.324630367,248.1170799,0.277448476,17053.15962,92,1.148738,1.152723263,1.150730631,14.14915915
2078,0,1,2.043233864,1062.602886,0.130198915,16.56282524,0.047807013,1000,0,134.3738515,5.276616865,202.0368114,1290.293062,0.06000189,0,0.922332611,7823.467,1.991367908,-29.8,11.4556962,0.25,2.833333333,2.401792645,100,33.11470991,0.0625,0.052242661,13.4507158,-2.187983653,0.5,0.425302715,0.007283335,8.763824999,1.666666667,0.1875,0.192702574,79.72014202,0.411123361,-0.695932739,124.4497275,6.9237372,-0.80468,0,24.34066691,-1.076001926,248.1458617,0.277448476,17129.99289,92,1.1496454,1.137852774,1.143749087,13.92352141
2079,0,1,2.043233864,1062.602886,0.131059246,16.56282524,0.048362385,1000,0,134.9378689,5.363010992,202.0368114,1315.976349,0.06000189,0,0.99684277,7879.575,1.991367908,-29.8,11.45960503,0.25,2.833333333,6.740732236,100,33.1147104,0.0625,0.052219682,13.44680826,-2.187983653,0.5,0.429898462,0.007283335,8.763828809,1.666666667,0.1875,0.192424564,55.45467375,0.411123361,-0.6959111,124.4497275,6.9237372,-0.80468,0,24.34066691,-0.945880746,248.1429338,0.277448476,17212.37374,92,1.1993439,1.205350472,1.202347186,15.93482088
2080,0,1,1.768324594,2058.716683,0.057511737,16.58056448,0.075252538,2000,0,14.71927769,6.155052982,423.7742271,2026.143996,0.195,0,12.82800842,12292.756,1.802227409,-18.14,11.74413146,0.25,1.333333333,0,100,33.11474888,0.0625,0.159114523,12.68506512,-1.849294283,0.5,0.18899548,0.016609674,8.763684926,0.833333333,0.1875,1.074345716,28.63546794,0.406624333,-0.473094866,86.39238112,12.84164325,-0.2488,0,0,0,195.3384796,0.043137008,16294.15477,40.46,0.78536916,0.821947023,0.803658092,6.36294386
2081,0,1,1.768324594,2072.864702,0.04028436,16.58056448,0.075252538,2000,13.21376393,0,5.801804105,423.7742271,1977.61306,0.195,0,0,12199.62,1.802227409,-16.58,11.75118483,0.25,1.333333333,0,100,33.11470619,0.0625,0.2237874,12.19772561,-1.849294283,0.5,0.181182761,0.015272463,8.763450267,0.833333333,0.1875,3.187150363,21.58779595,0.406654327,-0.473094345,93.50217866,12.84164325,-0.2488,0,13.21376393,1.213285265,192.0123615,0.043137008,15450.94068,40.46,0.8089546,0.842562864,0.825758732,6.695125647
