,pieceVSA_EState6,pieceBCUT2D_MRHI,ex1EState_VSA8,pieceEState_VSA6,piecePEOE_VSA10,piecefr_C_O_noCOO,pieceSlogP_VSA5,pieceBertzCT,pieceEState_VSA1,ex1qed,preChi1n,pieceSMR_VSA5,ex2MolLogP,ex1BCUT2D_LOGPHI,pieceVSA_EState4,preChi4v,piecePEOE_VSA7,ex2Chi4n,pieceFpDensityMorgan2,ex1SPS.1,preMinEStateIndex,pieceEState_VSA2,pieceBCUT2D_CHGLO,pieceHallKierAlpha,pieceBCUT2D_LOGPHI,pieceMaxEStateIndex,pieceBCUT2D_MWHI,ex1PEOE_VSA8,ex2MinAbsEStateIndex,preChi4n,pieceChi4n,pieceSlogP_VSA3,preSMR_VSA6,ex1EState_VSA4,R,pieceVSA_EState3,ex2BCUT2D_LOGPHI,pieceVSA_EState9,pieceVSA_EState2,pieceMinAbsEStateIndex,pieceChi4v,pieceNumHeteroatoms,pieceChi3v,preKappa3,polyol_ratio,preMaxPartialCharge,pieceKappa3,Diisocyanate_ratio,pieceMinEStateIndex,piecePEOE_VSA14,pieceEState_VSA3,pieceVSA_EState5,piecePEOE_VSA8,pieceBCUT2D_CHGHI,Hs_wt,extender2_ratio,prePEOE_VSA8,extender1_ratio,self_time,self_tem,pregbr,preXGB,
104,144.3670802,8.763776223,0,206.2564803,11.49902367,96,2154.805046,28762.69025,121.1208764,0.810579141,61.95680118,2128.662103,2.6362,2.37515263,27.29062716,16.89289654,1972.267684,1.65728322,0.078031212,777,-0.882277375,1495.945298,-2.105398603,-67.98,2.867457703,13.12700453,33.11474639,9.790966951,0.815958023,16.89289654,83.95157269,855.141405,141.1968609,9.790966951,1,51.38487087,2.109394655,5.798948613,1189.170485,0.023187885,85.88242747,205,134.7103694,90.3944697,0.25,0.418877773,445.4089899,0.5,-0.948622258,574.8498875,1706.235739,-27.0456775,632.8773217,2.835124103,0.272954111,0,125.4826911,0.25,8,60,0.922649879,0.91083294,0.91674141
105,130.4316464,8.763367077,0,203.578808,0,96,2167.646689,28489.16072,121.1208764,0.457314917,61.95680118,2131.712779,2.6362,2.214369426,27.46916871,16.89289654,1936.57839,1.65728322,0.071342201,777,-0.882277375,1509.159062,-2.105398603,-66.42,2.855740362,13.12685789,33.11470373,24.71947114,0.815958023,16.89289654,83.21921378,864.6151309,141.1968609,24.34735046,1,51.3788693,2.109394655,6.096217998,1186.391047,0.023339997,85.34053412,205,133.8614385,90.3944697,0.25,0.418877773,454.3083338,0.5,-0.948583581,574.8498875,1707.578359,-26.22481351,634.592062,2.828711904,0.254516882,0,125.4826911,0.25,8,60,0.928985426,0.8590603,0.894022863
106,125.5718875,8.763875637,9.473725908,169.8582779,12.08368166,98,2154.805046,28867.98537,138.9256774,0.357058394,61.95680118,2130.954817,2.6362,2.21934945,26.84934315,16.89289654,1923.736747,1.65728322,0.078031212,777,-0.882277375,1513.48212,-2.183989034,-67.48,2.859904252,13.30670502,33.11470541,11.50570721,0.815958023,16.89289654,83.75770862,869.4673423,141.1968609,0,1,59.14956971,2.109394655,7.726370517,1214.208948,0.007882145,86.05500328,209,134.6232985,90.3944697,0.25,0.418877773,451.2454084,0.5,-1.122794421,586.6021214,1694.736715,-29.28990712,641.639734,2.838320709,0.277684719,0,125.4826911,0.25,8,60,0.886735986,0.850926,0.868830993
107,142.9731011,8.764190333,0,230.5219486,26.42752786,98,2175.521024,29740.42948,133.059487,0.495409576,61.95680118,2128.662103,2.6362,2.402742668,27.36000063,16.89289654,1948.002215,1.65728322,0.080664294,777,-0.882277375,1533.499729,-2.117722392,-69.04,2.87568434,13.47056076,33.11474837,9.790966951,0.815958023,16.89289654,84.73455776,874.0888568,141.1968609,0,1,51.15403435,2.109394655,5.231177176,1215.281816,0.022569087,87.0753535,209,136.0066838,90.3944697,0.25,0.418877773,447.7505415,0.5,-0.948789057,586.7884981,1704.527682,-29.18067659,632.8773217,2.846366403,0.309149895,0,125.4826911,0.25,8,60,0.876745563,0.8762389,0.876492232
108,143.885037,8.76419497,0,230.5219486,0,98,2201.20431,29834.39516,133.059487,0.26439453,61.95680118,2154.345389,2.6362,2.403378968,27.82955311,16.89289654,1973.685502,1.65728322,0.079102715,777,-0.882277375,1522.372826,-2.114340495,-69.04,2.879951792,13.47083961,33.11474888,23.00473088,0.815958023,16.89289654,85.26481451,874.0888568,141.1968609,9.790966951,1,51.30198125,2.109394655,5.375278536,1215.299679,0.022822439,87.60561025,209,136.9173674,90.3944697,0.25,0.418877773,451.1796384,0.5,-0.948746057,586.7884981,1741.337872,-28.879916,632.8773217,2.849905268,0.322284768,0,125.4826911,0.25,8,60,0.919812526,0.8802681,0.900040313
109,144.4830703,8.764199628,0,206.2564803,0,98,2226.887597,29928.38166,133.059487,0.155490595,61.95680118,2180.028676,2.6362,2.403708222,28.12302944,16.89289654,1999.368788,1.65728322,0.078730905,777,-0.882277375,1522.372826,-2.112492425,-69.04,2.884309144,13.46610214,33.11474939,23.00473088,0.815958023,16.89289654,85.97192129,874.0888568,141.1968609,61.15753993,1,51.38669817,2.109394655,5.467121748,1215.288694,0.023061903,88.31271704,209,137.9173674,90.3944697,0.25,0.418877773,454.6127898,0.5,-0.948704493,586.7884981,1741.337872,-28.70472463,632.8773217,2.853488321,0.334929503,0,125.4826911,0.25,8,60,0.921535838,0.8936917,0.907613769
110,128.4910929,8.763772049,0,188.9147493,0,96,2154.935523,29301.01682,126.6180177,0.64279436,61.95680118,2129.165018,-0.80468,2.37019386,24.74400894,16.89289654,1930.957406,1.039015105,0.091676719,777,-0.882277375,1520.484792,-2.111698086,-67.54,2.860167019,13.22162356,33.11474592,21.1657395,0.06000189,16.89289654,83.34742822,853.4574463,141.1968609,11.37477255,1,53.73089805,1.991367908,5.894941031,1209.383085,0.02273926,85.27828299,208,133.7989117,90.3944697,0.25,0.418877773,445.0321062,0.5,-0.949024732,574.7877619,1700.430643,-27.91077115,650.5555228,2.83198458,0.2724336,0,125.4826911,0.25,8,60,0.908291452,0.91335607,0.910823761
111,114.1399348,8.763533215,0,225.3129517,13.21376393,96,2154.935523,28447.00208,132.8355089,0.44273582,61.95680118,2119.374051,-0.80468,2.183066881,23.28526813,16.89289654,1882.42647,1.039015105,0.087697929,777,-0.882277375,1527.667442,-2.111697921,-65.98,2.847177072,13.22142674,33.11470324,11.50570721,0.06000189,16.89289654,82.21445628,867.6680352,141.1968609,11.50570721,1,45.03084387,1.991367908,5.51075453,1206.094263,0.022740416,83.86826304,208,132.0633994,90.3944697,0.25,0.418877773,452.2569993,0.5,-0.949043022,574.9741386,1700.561578,-26.95597887,633.8478186,2.824542141,0.246639069,0,125.4826911,0.25,8,60,0.869159533,0.8329715,0.851065517
112,113.3745884,8.763216909,0,213.1802175,0,96,2154.935523,28409.80736,126.6180177,0.320455409,61.95680118,2119.374051,-0.80468,2.142830747,23.49161888,16.89289654,1882.42647,1.039015105,0.095238095,777,-0.882277375,1532.238369,-2.111697891,-65.98,2.844180748,13.2214052,33.11471506,11.75357678,0.06000189,16.89289654,82.10060646,853.4574463,141.1968609,0,1,53.41102972,1.991367908,5.520210604,1206.5012,0.022746738,83.50086634,208,131.4879473,90.3944697,0.25,0.418877773,450.5153555,0.5,-0.949027854,574.7877619,1689.055871,-27.4119333,629.3897833,2.822199129,0.238022088,0,125.4826911,0.25,8,60,0.859479023,0.81770504,0.838592032
113,109.479715,8.763867846,9.473725908,213.1802175,12.08368166,98,2154.935523,28880.43311,150.64031,0.357058394,61.95680118,2131.457733,-0.80468,2.21934945,22.77682807,16.89289654,1882.42647,1.039015105,0.1013269,777,-0.882277375,1531.9905,-2.183989034,-67.04,2.85360686,13.30659293,33.114705,11.50570721,0.06000189,16.89289654,82.98161623,872.5202466,141.1968609,0,1,52.86349952,1.991367908,7.475684442,1233.917555,0.007831212,85.2789109,212,133.4799599,90.3944697,0.25,0.418877773,450.9008058,0.5,-1.122843795,586.7263725,1689.055871,-29.51165551,640.8954905,2.835930258,0.277684719,0,125.4826911,0.25,8,60,0.837639517,0.83304185,0.835340684
114,128.2741472,8.763768241,0,249.5784199,11.49902367,96,2154.935523,29291.47983,132.8355089,0.810579141,61.95680118,2129.165018,-0.80468,2.37515263,23.21806304,16.89289654,1930.957406,1.039015105,0.094089264,777,-0.882277375,1514.453678,-2.111698041,-67.54,2.861260376,13.22160788,33.11474597,9.790966951,0.06000189,16.89289654,83.1754803,858.1943093,141.1968609,9.790966951,1,45.09888346,1.991367908,5.54837486,1208.879319,0.02272993,85.10633508,208,133.5670308,90.3944697,0.25,0.418877773,445.0321062,0.5,-0.949060568,574.9741386,1700.554895,-27.26723544,632.1330783,2.832723317,0.272954111,0,125.4826911,0.25,8,60,0.878797963,0.89882725,0.888812607
115,114.3390671,8.763359502,0,246.9007476,0,96,2167.777166,28493.73921,132.8355089,0.457314917,61.95680118,2132.215694,-0.80468,2.214369426,23.39658664,16.89289654,1895.268113,1.039015105,0.087484812,777,-0.882277375,1527.667442,-2.111697952,-65.98,2.849432806,13.22146394,33.11470332,24.71947114,0.06000189,16.89289654,82.44312139,867.6680352,141.1968609,24.34735046,1,45.09289165,1.991367908,5.845643531,1206.099764,0.022743511,84.56444174,208,132.7180999,90.3944697,0.25,0.418877773,453.9996117,0.5,-0.949021892,574.9741386,1701.897514,-26.44635262,633.8478186,2.82632577,0.254516882,0,125.4826911,0.25,8,60,0.881244941,0.80852705,0.844885996
116,109.479715,8.763867846,9.473725908,213.1802175,12.08368166,98,2154.935523,28880.43311,150.64031,0.357058394,61.95680118,2131.457733,-0.80468,2.21934945,22.77682807,16.89289654,1882.42647,1.039015105,0.1013269,777,-0.882277375,1531.9905,-2.183989034,-67.04,2.85360686,13.30659293,33.114705,11.50570721,0.06000189,16.89289654,82.98161623,872.5202466,141.1968609,0,1,52.86349952,1.991367908,7.475684442,1233.917555,0.007831212,85.2789109,212,133.4799599,90.3944697,0.25,0.418877773,450.9008058,0.5,-1.122843795,586.7263725,1689.055871,-29.51165551,640.8954905,2.835930258,0.277684719,0,125.4826911,0.25,8,60,0.837639517,0.83304185,0.835340684
117,126.8807392,8.764182135,0,273.8438882,26.42752786,98,2175.6515,29743.75619,144.7741195,0.495409576,61.95680118,2129.165018,-0.80468,2.402742668,23.28740214,16.89289654,1906.691938,1.039015105,0.096543504,777,-0.882277375,1552.008109,-2.117722392,-68.6,2.869511056,13.47045091,33.11474796,9.790966951,0.06000189,16.89289654,83.95846537,877.1417611,141.1968609,0,1,44.86809854,1.991367908,4.980604499,1234.990631,0.022541823,86.29926111,212,134.8633453,90.3944697,0.25,0.418877773,447.3572865,0.5,-0.949227368,586.9127492,1698.846838,-29.40231064,632.1330783,2.843945603,0.309149895,0,125.4826911,0.25,8,60,0.851808347,0.86841667,0.860112509
118,127.7925273,8.764186753,0,273.8438882,0,98,2201.334787,29837.67053,144.7741195,0.26439453,61.95680118,2154.848305,-0.80468,2.403378968,23.75694863,16.89289654,1932.375225,1.039015105,0.09489917,777,-0.882277375,1540.881206,-2.114340495,-68.6,2.873790281,13.47073063,33.11474847,23.00473088,0.06000189,16.89289654,84.48872213,877.1417611,141.1968609,9.790966951,1,45.01601411,1.991367908,5.124707502,1235.008656,0.022688477,86.82951787,212,135.7740289,90.3944697,0.25,0.418877773,450.7925828,0.5,-0.949184368,586.9127492,1735.657027,-29.10152059,632.1330783,2.847474073,0.322284768,0,125.4826911,0.25,8,60,0.89487531,0.8724459,0.883660605
119,128.3904159,8.76419139,0,249.5784199,0,98,2227.018073,29931.60564,144.7741195,0.155490595,61.95680118,2180.531591,-0.80468,2.403708222,24.05041908,16.89289654,1958.058511,1.039015105,0.094451004,777,-0.882277375,1540.881206,-2.112492425,-68.6,2.87816044,13.46599404,33.11474897,23.00473088,0.06000189,16.89289654,85.19582891,877.1417611,141.1968609,61.15753993,1,45.10070019,1.991367908,5.216552328,1234.99783,0.0226948,87.53662465,212,136.7740289,90.3944697,0.25,0.418877773,454.2319186,0.5,-0.949142803,586.9127492,1735.657027,-28.92630046,632.1330783,2.851047008,0.334929503,0,125.4826911,0.25,8,60,0.873795353,0.8865597,0.880177527
120,136.4476037,8.763412727,0,28.63546794,0,16,1000.771894,15786.45083,79.21212092,0.64279436,42.23207589,972.9142104,-0.2488,2.37019386,28.72533043,11.10865225,1294.79315,0.223606798,0.090056285,777,-0.504480373,31.30710747,-2.103005902,-27.62,2.571295009,13.09528765,33.11470667,21.1657395,0.195,11.10865225,53.63427127,420.8418834,220.4794445,11.37477255,1,53.26009693,1.802227409,6.061842339,201.6819483,0.145845047,55.56512604,115,87.60166429,61.50189972,0.25,0.411111954,306.576199,0.5,-0.584536048,97.30546446,430.4735211,0,978.1062473,2.498284535,0.42820875,0,194.5284762,0.25,8,60,0.747580316,0.67768186,0.712631088
121,121.6348288,8.7631925,0,0,13.21376393,16,1000.771894,14967.13696,97.49184114,0.44273582,42.23207589,963.1232434,-0.2488,2.183066881,27.18726021,11.10865225,1246.262213,0.223606798,0.078095238,777,-0.504480373,26.42752786,-2.09948106,-26.06,2.549348355,12.63764952,33.11466413,11.50570721,0.195,11.10865225,52.50129933,435.0524722,220.4794445,11.50570721,1,44.45322895,1.802227409,5.686234315,198.5148081,0.145856136,54.1551061,115,85.86615195,61.50189972,0.25,0.411111954,314.5934189,0.5,-0.584538131,97.49184114,442.7126636,1.093384799,961.398543,2.490138904,0.39568641,0,194.5284762,0.25,8,60,0.653466708,0.5767916,0.615129154
122,121.0494706,8.762875018,0,7.047671983,0,16,1000.771894,14578.66737,79.21212092,0.320455409,42.23207589,963.1232434,-0.2488,2.142830747,27.40494165,11.10865225,1246.262213,0.223606798,0.093690249,777,-0.504480373,31.30710747,-2.101241311,-26.06,2.545723919,12.74181157,33.11467595,11.75357678,0.195,11.10865225,52.38744951,420.8418834,220.4794445,0,1,52.95902611,1.802227409,5.700805755,198.8904483,0.145881728,53.7877094,115,85.2906998,61.50189972,0.25,0.411111954,312.8099464,0.5,-0.584514378,97.30546446,430.8523253,0.631291083,956.9405078,2.487176488,0.384519938,0,194.5284762,0.25,8,60,0.426905357,0.42122388,0.424064619
123,117.2316161,8.763517553,9.473725908,31.31314026,12.08368166,18,1000.771894,15393.38986,115.2966422,0.357058394,42.23207589,975.2069251,-0.2488,2.21934945,26.67240917,11.10865225,1246.262213,0.223606798,0.103189493,777,-0.504480373,43.96434958,-2.183989162,-27.12,2.556416607,13.28307203,33.11466584,11.50570721,0.195,11.10865225,53.26845929,439.9046837,220.4794445,0,1,52.4018054,1.802227409,7.731711481,225.9720465,0.061173824,55.56575395,119,87.28271247,61.50189972,0.25,0.411111954,312.8083294,0.5,-1.066677104,109.244075,412.4918665,-1.239011888,968.446215,2.509986881,0.434668608,0,194.5284762,0.25,8,60,0.636338516,0.52980155,0.583070033
124,136.0776353,8.763409388,0,24.26546827,11.49902367,16,1000.771894,15779.10126,97.49184114,0.810579141,42.23207589,972.9142104,-0.2488,2.37515263,27.10185609,11.10865225,1294.79315,0.223606798,0.088180113,777,-0.504480373,13.21376393,-2.09948106,-27.62,2.573367832,12.97899478,33.11470672,9.790966951,0.195,11.10865225,53.46232336,425.5787463,220.4794445,9.790966951,1,44.51468831,1.802227409,5.715087678,201.2090988,0.145811241,55.39317813,115,87.36978338,61.50189972,0.25,0.411111954,306.576199,0.5,-0.619198535,97.49184114,442.7059801,0.773115669,959.6838027,2.49977722,0.428851455,0,194.5284762,0.25,8,60,0.723490107,0.6700622,0.696776154
125,121.8187153,8.763018887,0,21.58779595,0,16,1013.613538,14999.45702,97.49184114,0.457314917,42.23207589,975.9648867,-0.2488,2.214369426,27.29010372,11.10865225,1259.103857,0.223606798,0.077798861,777,-0.504480373,26.42752786,-2.09948106,-26.06,2.551976692,12.63772832,33.1146642,24.71947114,0.195,11.10865225,52.72996445,435.0524722,220.4794445,24.34735046,1,44.51187251,1.802227409,6.016621719,198.5177285,0.145864978,54.85128479,115,86.52085249,61.50189972,0.25,0.411111954,316.3781664,0.5,-0.584526989,97.49184114,444.0485996,1.575755796,961.398543,2.491985476,0.405760793,0,194.5284762,0.25,8,60,0.663250579,0.57543963,0.619345105
126,117.2316161,8.763517553,9.473725908,31.31314026,12.08368166,18,1000.771894,15393.38986,115.2966422,0.357058394,42.23207589,975.2069251,-0.2488,2.21934945,26.67240917,11.10865225,1246.262213,0.223606798,0.103189493,777,-0.504480373,43.96434958,-2.183989162,-27.12,2.556416607,13.28307203,33.11466584,11.50570721,0.195,11.10865225,53.26845929,439.9046837,220.4794445,0,1,52.4018054,1.802227409,7.731711481,225.9720465,0.061173824,55.56575395,119,87.28271247,61.50189972,0.25,0.411111954,312.8083294,0.5,-1.066677104,109.244075,412.4918665,-1.239011888,968.446215,2.509986881,0.434668608,0,194.5284762,0.25,8,60,0.636338516,0.52980155,0.583070033
127,134.5977038,8.76381367,0,72.79640482,26.42752786,18,1021.487872,16191.01805,109.4304517,0.495409576,42.23207589,972.9142104,-0.2488,2.402742668,27.23665605,11.10865225,1270.527682,0.223606798,0.092081031,777,-0.504480373,63.9819587,-2.117735308,-28.68,2.583221289,13.44923786,33.11470865,9.790966951,0.195,11.10865225,54.24530842,444.5261981,220.4794445,0,1,44.27642686,1.802227409,5.139425506,227.139184,0.1456285,56.58610416,119,88.6660978,61.50189972,0.25,0.411111954,308.7317155,0.5,-0.729061406,109.4304517,434.3910414,-1.272191209,959.6838027,2.515062239,0.472291059,0,194.5284762,0.25,8,60,0.564864494,0.4956294,0.530246947
128,135.4695498,8.763817447,0,48.53093655,0,18,1047.171158,16261.49177,109.4304517,0.26439453,42.23207589,998.5974969,-0.2488,2.403378968,27.68950358,11.10865225,1296.210968,0.223606798,0.089579525,777,-0.504480373,52.85505572,-2.11435125,-28.68,2.587438476,13.45045875,33.11470914,23.00473088,0.195,11.10865225,54.77556518,444.5261981,220.4794445,9.790966951,1,44.42047361,1.802227409,5.277244564,227.1677551,0.100924467,57.11636092,119,89.57678141,61.50189972,0.25,0.411111954,312.2245735,0.5,-0.609541579,109.4304517,464.5943489,-1.023588887,959.6838027,2.518517795,0.487466506,0,194.5284762,0.25,8,60,0.685260176,0.5732587,0.629259438
129,136.0335237,8.76382124,0,24.26546827,0,18,1072.854445,16347.4757,109.4304517,0.155490595,42.23207589,1024.280783,-0.2488,2.403708222,27.9689311,11.10865225,1321.894255,0.223606798,0.090744102,777,-0.504480373,52.85505572,-2.112499075,-28.68,2.591782679,13.4465546,33.11470963,23.00473088,0.195,11.10865225,55.48267196,444.5261981,220.4794445,61.15753993,1,44.50202318,1.802227409,5.363636119,227.1646208,0.14566781,57.8234677,119,90.57678141,61.50189972,0.25,0.411111954,315.7229857,0.5,-0.584690963,109.4304517,464.5943489,-0.893493037,959.6838027,2.522142351,0.501793543,0,194.5284762,0.25,8,60,0.67520243,0.5668138,0.621008115
130,136.1915722,8.763413437,0,35.68313992,0,16,1000.771894,15792.976,60.93240071,0.64279436,42.23207589,972.9142104,-0.316,2.37019386,29.0910511,11.10865225,1294.79315,0.288675135,0.09380863,777,-0.504480373,36.18668707,-2.104034862,-27.62,2.569518955,13.09532249,33.11470661,21.1657395,0.775,11.10865225,53.8216711,406.6312945,220.4794445,11.37477255,1,61.97428432,1.767324744,6.312118362,202.0665909,0.257928795,55.75252588,115,87.84741752,61.50189972,0.25,0.411111954,306.576199,0.5,-0.499639543,97.11908778,431.454826,0,998.2434321,2.497185456,0.42820875,0,194.5284762,0.25,8,60,0.744539017,0.67060053,0.707569774
131,121.3784486,8.763193174,0,7.047671983,13.21376393,16,1000.771894,14974.48653,79.21212092,0.44273582,42.23207589,963.1232434,-0.316,2.183066881,27.55291863,11.10865225,1246.262213,0.288675135,0.100952381,777,-0.504480373,31.30710747,-2.104034862,-26.06,2.547382096,12.76447463,33.11466408,11.50570721,0.775,11.10865225,52.68869917,420.8418834,220.4794445,11.50570721,1,53.16716198,1.767324744,5.936511639,198.8993861,0.198778489,54.34250593,115,86.11190518,61.50189972,0.25,0.411111954,314.5934189,0.5,-0.553741295,97.30546446,443.6939685,1.093452825,981.5357278,2.489016753,0.39568641,0,194.5284762,0.25,8,60,0.655078295,0.5705965,0.612837398
132,120.7932433,8.762875694,0,14.09534397,0,16,1000.771894,14585.19253,60.93240071,0.320455409,42.23207589,963.1232434,-0.316,2.142830747,27.77060258,11.10865225,1246.262213,0.288675135,0.093690249,777,-0.504480373,36.18668707,-2.104034862,-26.06,2.543741074,12.76442983,33.11467589,11.75357678,0.775,11.10865225,52.57484935,406.6312945,220.4794445,0,1,61.67308003,1.767324744,5.951083741,199.2750275,0.257915445,53.97510923,115,85.53645303,61.50189972,0.25,0.411111954,312.8099464,0.5,-0.502016515,97.11908778,431.8336302,0.631359582,977.0776926,2.486043369,0.384519938,0,194.5284762,0.25,8,60,0.423864059,0.4122851,0.41807458
133,116.9749852,8.763518245,9.473725908,38.36081224,12.08368166,18,1000.771894,15400.09827,97.01692197,0.357058394,42.23207589,975.2069251,-0.316,2.21934945,27.03806759,11.10865225,1246.262213,0.288675135,0.110694184,777,-0.504480373,48.84392919,-2.183989162,-27.12,2.554478207,13.28310688,33.11466579,11.50570721,0.775,11.10865225,53.45585912,425.6940948,220.4794445,0,1,61.11564381,1.767324744,7.982055452,226.3566915,0.06120819,55.75315378,119,87.5284657,61.50189972,0.25,0.411111954,312.8083294,0.5,-1.066642498,109.0576984,413.4731715,-1.238876294,988.5833998,2.508971271,0.434668608,0,194.5284762,0.25,8,60,0.630090779,0.52450013,0.577295455
134,135.8214325,8.763410097,0,31.31314026,11.49902367,16,1000.771894,15786.45083,79.21212092,0.810579141,42.23207589,972.9142104,-0.316,2.37515263,27.46750961,11.10865225,1294.79315,0.288675135,0.110694184,777,-0.504480373,18.09334354,-2.104034862,-27.62,2.571609038,12.97902962,33.11470667,9.790966951,0.775,11.10865225,53.64972319,411.3681575,220.4794445,9.790966951,1,53.22870473,1.767324744,5.9653637,201.5937414,0.257947441,55.58057797,115,87.61553661,61.50189972,0.25,0.411111954,306.576199,0.5,-0.619163441,97.30546446,443.687285,0.773182807,979.8209875,2.498686308,0.428851455,0,194.5284762,0.25,8,60,0.721319211,0.6691293,0.695224256
135,121.562357,8.763019561,0,28.63546794,0,16,1013.613538,15006.80659,79.21212092,0.457314917,42.23207589,975.9648867,-0.316,2.214369426,27.65575967,11.10865225,1259.103857,0.288675135,0.10056926,777,-0.504480373,31.30710747,-2.104034862,-26.06,2.550021944,12.76455343,33.11466415,24.71947114,0.775,11.10865225,52.91736428,420.8418834,220.4794445,24.34735046,1,53.22585875,1.767324744,6.266898388,198.9023052,0.25792402,55.03868462,115,86.76660572,61.50189972,0.25,0.411111954,316.3781664,0.5,-0.516175055,97.30546446,445.0299046,1.575823354,981.5357278,2.490867997,0.405760793,0,194.5284762,0.25,8,60,0.664862166,0.5761135,0.620487833
136,116.9749852,8.763518245,9.473725908,38.36081224,12.08368166,18,1000.771894,15400.09827,97.01692197,0.357058394,42.23207589,975.2069251,-0.316,2.21934945,27.03806759,11.10865225,1246.262213,0.288675135,0.110694184,777,-0.504480373,48.84392919,-2.183989162,-27.12,2.554478207,13.28310688,33.11466579,11.50570721,0.775,11.10865225,53.45585912,425.6940948,220.4794445,0,1,61.11564381,1.767324744,7.982055452,226.3566915,0.06120819,55.75315378,119,87.5284657,61.50189972,0.25,0.411111954,312.8083294,0.5,-1.066642498,109.0576984,413.4731715,-1.238876294,988.5833998,2.508971271,0.434668608,0,194.5284762,0.25,8,60,0.630090779,0.52450013,0.577295455
137,134.3410667,8.763814398,0,79.8440768,26.42752786,18,1021.487872,16198.54523,91.1507315,0.495409576,42.23207589,972.9142104,-0.316,2.402742668,27.60237106,11.10865225,1270.527682,0.288675135,0.114180479,777,-0.504480373,68.86153831,-2.117735308,-28.68,2.58151633,13.44927152,33.1147086,9.790966951,0.775,11.10865225,54.43270825,430.3156093,220.4794445,0,1,52.99023839,1.767324744,5.389700258,227.5238891,0.212833792,56.77350399,119,88.91185104,61.50189972,0.25,0.411111954,308.7317155,0.5,-0.729026312,109.244075,435.3723463,-1.272125002,979.8209875,2.514030956,0.472291059,0,194.5284762,0.25,8,60,0.562693599,0.4956511,0.52917235
138,135.2129581,8.763818176,0,55.57860853,0,18,1047.171158,16269.01894,91.1507315,0.26439453,42.23207589,998.5974969,-0.316,2.403378968,28.05521316,11.10865225,1296.210968,0.288675135,0.111517367,777,-0.504480373,57.73463532,-2.11435125,-28.68,2.585737914,13.45049196,33.11470909,23.00473088,0.775,11.10865225,54.96296501,430.3156093,220.4794445,9.790966951,1,53.13439027,1.767324744,5.527518074,227.5524562,0.10095836,57.30376075,119,89.82253464,61.50189972,0.25,0.411111954,312.2245735,0.5,-0.609506485,109.244075,465.5756538,-1.023523573,979.8209875,2.517492583,0.487466506,0,194.5284762,0.25,8,60,0.68308928,0.5732804,0.62818484
139,135.7769761,8.763821971,0,31.31314026,0,18,1072.854445,16355.00287,91.1507315,0.155490595,42.23207589,1024.280783,-0.316,2.403708222,28.33463542,11.10865225,1321.894255,0.288675135,0.112522686,777,-0.504480373,57.73463532,-2.112499075,-28.68,2.590086538,13.44658735,33.11470958,23.00473088,0.775,11.10865225,55.67007179,430.3156093,220.4794445,61.15753993,1,53.21604247,1.767324744,5.613908416,227.549318,0.220713746,58.01086753,119,90.82253464,61.50189972,0.25,0.411111954,315.7229857,0.5,-0.548555743,109.244075,465.5756538,-0.893428598,979.8209875,2.52112444,0.501793543,0,194.5284762,0.25,8,60,0.673031535,0.5566195,0.614825518
140,151.8621243,8.763426648,0,35.68313992,0,16,999.0571541,16187.42192,60.93240071,0.64279436,42.23207589,972.9142104,2.6362,2.37019386,32.65812953,11.10865225,1330.185521,1.65728322,0.086556169,777,-0.504480373,36.18668707,-2.105553349,-29.18,2.583955884,13.10510599,33.11470784,21.1657395,0.815958023,11.10865225,55.20229915,419.4729378,220.4794445,11.37477255,1,62.16363051,2.109394655,6.31219702,202.8400553,0.257948547,57.13315392,115,89.79870889,61.50189972,0.25,0.411111954,300.9424868,0.5,-0.499662885,97.11908778,416.8984425,0,996.5286918,2.508088033,0.42820875,0,194.5284762,0.25,8,60,0.759040793,0.6765411,0.717790947
141,137.0487845,8.763205704,0,7.047671983,13.21376393,16,999.0571541,15824.53377,79.21212092,0.44273582,42.23207589,963.1232434,2.6362,2.183066881,31.12003001,11.10865225,1281.654585,1.65728322,0.095327103,777,-0.504480373,31.30710747,-2.105553349,-27.62,2.563078312,13.10468167,33.1146653,11.50570721,0.815958023,11.10865225,54.06932721,433.6835266,220.4794445,11.50570721,1,53.35638692,2.109394655,5.936590779,199.6729661,0.198741609,55.72313397,115,88.06319655,61.50189972,0.25,0.411111954,308.3304655,0.5,-0.553763169,97.30546446,429.137585,1.093380101,979.8209875,2.499950207,0.39568641,0,194.5284762,0.25,8,60,0.704284805,0.6318364,0.668060603
142,136.4636647,8.762888268,0,14.09534397,0,16,999.0571541,15792.976,60.93240071,0.320455409,42.23207589,963.1232434,2.6362,2.142830747,31.33779943,11.10865225,1281.654585,1.65728322,0.091932458,777,-0.504480373,36.18668707,-2.105553349,-27.62,2.55953213,13.10463688,33.11467711,11.75357678,0.815958023,11.10865225,53.95547739,419.4729378,220.4794445,0,1,61.86244337,2.109394655,5.951162588,200.0486265,0.257935527,55.35573728,115,87.4877444,61.50189972,0.25,0.411111954,306.576199,0.5,-0.502039857,97.11908778,417.2772467,0.631286445,975.3629523,2.497010497,0.384519938,0,194.5284762,0.25,8,60,0.506243877,0.47210518,0.489174529
